Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR24918229,2023-06-14 17:27:05,2023-06-14 16:45:45,49013,44808651,0,914,39,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24918/SRR24918229/SRR24918229.1,SRX20679029,IDR 2200049405,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17875865,SAMN35561032,simple,1773,Mycobacterium tuberculosis,IDR 2200049405,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1655637,,public,CA4314C640A0DC44167742CFA584099A,03A840E2F444F5FB4F1056A83183D727
SRR24918228,2023-06-14 17:27:05,2023-06-14 16:45:46,44136,43766651,0,991,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24918/SRR24918228/SRR24918228.1,SRX20679030,IDR 2200049406,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17875870,SAMN35561033,simple,1773,Mycobacterium tuberculosis,IDR 2200049406,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1655637,,public,AD19152DF6D1D44B117860DE9B41B6E3,7FB64C2541B9F96F5843633947B6FD0F
SRR24918227,2023-06-14 17:27:05,2023-06-14 16:46:02,48224,52972153,0,1098,46,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24918/SRR24918227/SRR24918227.1,SRX20679031,IDR 2200051484,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17875872,SAMN35561035,simple,1773,Mycobacterium tuberculosis,IDR 2200051484,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1655637,,public,5D6BB071200C8DEE0BDA4DB444C3BAA5,816E12BE257834EC2CB2AAC316B7EA05
SRR24807233,2023-06-02 16:17:22,2023-06-02 16:00:14,46879,56513578,0,1205,49,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24807/SRR24807233/SRR24807233.1,SRX20579512,IDR 2200051552,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17881501,SAMN35571880,simple,1773,Mycobacterium tuberculosis,IDR 2200051552,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1648423,,public,BBEBE82BD4F8F03B6DF67EF90A5E35BB,0DC662F6BE3651B35F1BC1F6A1C2C814
SRR24918226,2023-06-14 17:27:05,2023-06-14 16:46:35,64244,91562471,0,1425,79,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24918/SRR24918226/SRR24918226.1,SRX20679032,IDR 2200052714,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17875756,SAMN35561036,simple,1773,Mycobacterium tuberculosis,IDR 2200052714,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1655637,,public,0A4F76F907300E04ED321828AB35C1E2,413007D2D735990944C0D70869668C6A
SRR24918224,2023-06-14 17:27:05,2023-06-14 16:46:04,29389,34636367,0,1178,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24918/SRR24918224/SRR24918224.1,SRX20679034,IDR 2200053957,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17875762,SAMN35561037,simple,1773,Mycobacterium tuberculosis,IDR 2200053957,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1655637,,public,338D8EC80030CAE3888E7A9E3C767041,69733390FD6073C06B06B8AF7C6888EE
SRR24807232,2023-06-02 16:17:22,2023-06-02 16:00:01,35104,44521860,0,1268,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24807/SRR24807232/SRR24807232.1,SRX20579513,IDR 2200055273,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17881502,SAMN35571881,simple,1773,Mycobacterium tuberculosis,IDR 2200055273,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1648423,,public,6986951C190308B5E3C8881A5DEA980D,FB9B89210D1C331C554612F9BA55191C
SRR24918223,2023-06-14 17:27:05,2023-06-14 16:46:02,52621,54298033,0,1031,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24918/SRR24918223/SRR24918223.1,SRX20679035,IDR 2200055526,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17875760,SAMN35561038,simple,1773,Mycobacterium tuberculosis,IDR 2200055526,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1655637,,public,1569108F5235D4CCD9F87FE5276FAD6A,24A3BCBC12B77BD8D93C721A199E1743
SRR24918222,2023-06-14 17:27:05,2023-06-14 16:46:40,49759,84192192,0,1691,72,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24918/SRR24918222/SRR24918222.1,SRX20679036,IDR 2200055565,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17875763,SAMN35561039,simple,1773,Mycobacterium tuberculosis,IDR 2200055565,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1655637,,public,CEAC26092273A78CD1FEC88955015075,4B0DC478A4AD5E4712764B89E63FFF17
SRR24918221,2023-06-14 17:27:05,2023-06-14 16:46:13,90112,111188975,0,1233,96,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24918/SRR24918221/SRR24918221.1,SRX20679037,IDR 2200056476,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17875765,SAMN35561041,simple,1773,Mycobacterium tuberculosis,IDR 2200056476,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1655637,,public,232D6B4FBCC1159FB2AFA303334B5BD0,E2A27F5A012E19E9C85926073D894EFE
SRR24807231,2023-06-02 16:17:22,2023-06-02 16:00:11,54663,72194516,0,1320,63,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24807/SRR24807231/SRR24807231.1,SRX20579514,IDR 2200057851,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17881503,SAMN35571882,simple,1773,Mycobacterium tuberculosis,IDR 2200057851,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1648423,,public,7FB2816779B528A49F2A7C6EAC8995AA,521978E58F723DFCD77B8B688213432D
SRR24807230,2023-06-02 16:17:22,2023-06-02 16:00:00,55890,83144994,0,1487,72,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24807/SRR24807230/SRR24807230.1,SRX20579515,IDR 2200060244,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17881504,SAMN35571883,simple,1773,Mycobacterium tuberculosis,IDR 2200060244,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1648423,,public,D027B17B681A47A3E525C1F061372317,9DE03BA3B9408F0C19CD4A3228C956CA
SRR24807229,2023-06-02 16:17:22,2023-06-02 16:00:29,64804,91074839,0,1405,78,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24807/SRR24807229/SRR24807229.1,SRX20579516,IDR 2200060477,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17881505,SAMN35571884,simple,1773,Mycobacterium tuberculosis,IDR 2200060477,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1648423,,public,121B507C25326B303F50C3AEF36A75D3,30E75AF377CABE9C9C0311BB98A7B721
SRR24918220,2023-06-14 17:27:05,2023-06-14 16:46:01,65268,71376052,0,1093,62,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24918/SRR24918220/SRR24918220.1,SRX20679038,IDR 2200061825,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17875766,SAMN35561042,simple,1773,Mycobacterium tuberculosis,IDR 2200061825,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1655637,,public,C42B13E665D92F162FA86F1A0086DFDB,D590224D2BDFA57E701EB7A229484A48
SRR24918219,2023-06-14 17:27:05,2023-06-14 16:46:31,36709,65496859,0,1784,56,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24918/SRR24918219/SRR24918219.1,SRX20679039,IDR 2200063530,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17875764,SAMN35561043,simple,1773,Mycobacterium tuberculosis,IDR 2200063530,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1655637,,public,BC3D65701F4D264B0A27BED507A3DB70,BF2307A55EAA6E6DBD0778E9874CBCA0
SRR24807228,2023-06-02 16:03:02,2023-06-02 15:59:35,63170,58207507,0,921,51,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24807/SRR24807228/SRR24807228.1,SRX20579517,IDR 2200063531,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17881506,SAMN35571885,simple,1773,Mycobacterium tuberculosis,IDR 2200063531,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1648423,,public,A9D022FD9B9C8BC9FECFADDB5B73D5FD,E8445BEA5F0C94445EBC94353989B4D5
SRR24807227,2023-06-02 16:03:02,2023-06-02 15:59:19,93334,47591446,0,509,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24807/SRR24807227/SRR24807227.1,SRX20579518,IDR 2200064898,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17881507,SAMN35571886,simple,1773,Mycobacterium tuberculosis,IDR 2200064898,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1648423,,public,0AFDF210FE16F7D6AAD2C95C1C23F31D,86439DEF6DABE0465C28996255D8ADD5
SRR24918218,2023-06-14 17:27:05,2023-06-14 16:46:08,117043,116678558,0,996,103,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24918/SRR24918218/SRR24918218.1,SRX20679040,IDR 2200064985,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17875770,SAMN35561045,simple,1773,Mycobacterium tuberculosis,IDR 2200064985,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1655637,,public,E7F3195A0CB7306941FDE053FC94CE74,30FDDD763680C0ADB3E88B1460E6B451
SRR24918217,2023-06-14 17:27:05,2023-06-14 16:47:12,54303,64995734,0,1196,56,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24918/SRR24918217/SRR24918217.1,SRX20679041,IDR 2200064990,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17875769,SAMN35561046,simple,1773,Mycobacterium tuberculosis,IDR 2200064990,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1655637,,public,D29AA141E1433741CB1D7C3C78783FD4,950712039B2ADD46465A628B3B419DFD
SRR24807226,2023-06-02 16:17:22,2023-06-02 16:00:49,84614,141735467,0,1675,122,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24807/SRR24807226/SRR24807226.1,SRX20579519,IDR 2300000522,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17881508,SAMN35571887,simple,1773,Mycobacterium tuberculosis,IDR 2300000522,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1648423,,public,72A702F9E16D2FEB8C7BA123529CBC71,C3B08A3CF80302EAB1D9721DB8C95A0C
SRR24918216,2023-06-14 17:27:05,2023-06-14 16:45:54,79366,89684471,0,1130,78,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR024/24918/SRR24918216/SRR24918216.1,SRX20679042,IDR 2300004227,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP338930,PRJNA766641,,766641,SRS17875776,SAMN35561050,simple,1773,Mycobacterium tuberculosis,IDR 2300004227,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1655637,,public,7F4728AC290356B9D1F835325D537D81,D4CDA18371684F79E9A39F86B51255CB
SRR12395089,2020-10-16 16:56:28,2020-08-05 13:29:16,244830,403549378,0,1648,347,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12395/SRR12395089/SRR12395089.lite.1,SRX8893381,A92,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152403,SAMN15702918,simple,1773,Mycobacterium tuberculosis,IDR1900016129-01-02,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,2DA1559592E6019BC08C8EBE5A054282,0EAE29FC83E19BE266804A778D407CC1
SRR12395088,2020-10-16 16:56:28,2020-08-05 13:28:56,269870,374422097,0,1387,326,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12395/SRR12395088/SRR12395088.lite.1,SRX8893382,A93,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152404,SAMN15702919,simple,1773,Mycobacterium tuberculosis,IDR1900022519-01-02,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,C2F5222AFCEE55832EA5DF23DC049437,03AFC61C405D1E5CB6E73B3507619856
SRR12395087,2020-10-16 16:56:28,2020-08-05 13:29:22,591629,1086620315,0,1836,936,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12395/SRR12395087/SRR12395087.lite.1,SRX8893383,A94,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152405,SAMN15702920,simple,1773,Mycobacterium tuberculosis,IDR1900028264-01-02,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,4E38CFBA1FA7043E01A1B114A4C0A81F,C1CBDFD0AD9B964FE280F7080C04D2DE
SRR12395086,2020-10-16 16:56:28,2020-08-05 13:28:55,65594,112472610,0,1714,96,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12395/SRR12395086/SRR12395086.lite.1,SRX8893384,A95,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152406,SAMN15702921,simple,1773,Mycobacterium tuberculosis,IDR1900028932-01-02,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,DA1B5E29A2F0AB95080201D80BE85316,2D892315F55146A5C8927CBAA29CE4BA
SRR12395085,2020-10-16 16:56:28,2020-08-05 13:29:02,215739,428934404,0,1988,369,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12395/SRR12395085/SRR12395085.lite.1,SRX8893385,A96,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152407,SAMN15702922,simple,1773,Mycobacterium tuberculosis,IDR1900029271-01-02,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,7CBD7A7E2522BF1ACF334761594DAD3B,8001EFB0BBB966BAB5CEAFCA481903F8
SRR12395084,2020-10-16 16:56:28,2020-08-05 13:29:54,669413,1385428572,0,2069,1190,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12395/SRR12395084/SRR12395084.lite.1,SRX8893386,A97,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152408,SAMN15702923,simple,1773,Mycobacterium tuberculosis,IDR1900029419-01-02,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,6D9896107C5992A3D0161C5E17BADC4E,CB9F3DB0A9774662E7E53232079EF3EF
SRR12395083,2020-10-16 16:56:28,2020-08-05 13:29:27,687746,1299165231,0,1889,1116,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12395/SRR12395083/SRR12395083.lite.1,SRX8893387,A98,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152409,SAMN15702924,simple,1773,Mycobacterium tuberculosis,IDR1900029422-01-01,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,824B3F40B8C04A705944248360E4E8BA,23FA412493AD0E513451E9B4429E0EA8
SRR12395082,2020-10-16 16:56:28,2020-08-05 13:30:51,712556,1859837402,0,2610,1597,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12395/SRR12395082/SRR12395082.lite.1,SRX8893388,A99,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152410,SAMN15702925,simple,1773,Mycobacterium tuberculosis,IDR1900029427-01-01,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,C4EB43F04C004B2F85622E46939219EB,19A27EDD04B7184E73C5D3D2FA60FCF1
SRR12395081,2020-10-16 16:56:28,2020-08-05 13:29:26,600872,1456319624,0,2423,1250,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12395/SRR12395081/SRR12395081.lite.1,SRX8893389,A100,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152411,SAMN15702926,simple,1773,Mycobacterium tuberculosis,IDR1900029655-01-01,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,588B1730C2D136A3877B0061F281A978,F84A42C5713F3959F9BDACE03120790B
SRR12395344,2020-10-16 16:56:32,2020-08-05 13:33:29,705883,1262505121,0,1788,1085,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12395/SRR12395344/SRR12395344.lite.1,SRX8893553,A101,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152575,SAMN15702927,simple,1773,Mycobacterium tuberculosis,IDR1900029656-01-01,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,91C14FBA9F22E90E6B6D13C97BD6B3DD,F94494444C79EEBB08E1C32861F82017
SRR12395343,2020-10-16 16:56:32,2020-08-05 13:33:02,48709,87732397,0,1801,75,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12395/SRR12395343/SRR12395343.lite.1,SRX8893554,A102,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152576,SAMN15702928,simple,1773,Mycobacterium tuberculosis,IDR1900029809-01-01,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,E5EFA639F3F4D8CED4249D6A68F0AEB0,AB42FF326A84550F9435B9D72C4FFEA0
SRR12395342,2020-10-16 16:56:33,2020-08-05 13:34:46,674848,1392913131,0,2064,1196,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12395/SRR12395342/SRR12395342.lite.1,SRX8893555,A103,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152577,SAMN15702929,simple,1773,Mycobacterium tuberculosis,IDR1900029829-01-01,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,2E313B5C50BEC8C386885B1B3A3F1F48,59BDCDCF3060C5721F224C96A0B13144
SRR12395341,2020-10-16 16:56:33,2020-08-05 13:33:39,633831,1292931277,0,2039,1110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12395/SRR12395341/SRR12395341.lite.1,SRX8893556,A104,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152578,SAMN15702930,simple,1773,Mycobacterium tuberculosis,IDR1900030392-01-01,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,12C60B5075C508700E7AA51738E477D9,96A98C220286846C1E8704538C0B5328
SRR12395340,2020-10-16 16:56:33,2020-08-05 13:33:37,230035,484208362,0,2104,417,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12395/SRR12395340/SRR12395340.lite.1,SRX8893557,A105,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152579,SAMN15702931,simple,1773,Mycobacterium tuberculosis,IDR1900030651-01-02,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,71B6AE2EA8724675375F9E44D86DFF23,9852D9C7411D7630E10EFAE425DF4BB2
SRR12395339,2020-10-16 16:56:33,2020-08-05 13:33:35,223608,447403409,0,2000,385,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12395/SRR12395339/SRR12395339.lite.1,SRX8893558,A106,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152580,SAMN15702932,simple,1773,Mycobacterium tuberculosis,IDR1900030837-01-01,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,FD70CAEBF4AB3B8765E0F634E83F9D21,55264F64F1BB3228A4D4120C1C1B7767
SRR12395338,2020-10-16 16:56:33,2020-08-05 13:33:14,255693,488316620,0,1909,420,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12395/SRR12395338/SRR12395338.lite.1,SRX8893559,A107,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152581,SAMN15702933,simple,1773,Mycobacterium tuberculosis,IDR1900031012-01-01,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,B76C199EA9B477023ECB88A6B88FEC8F,72F2BF8F3F1A5FA91ABF2BB8BE1F285D
SRR12395337,2020-10-16 16:56:33,2020-08-05 13:33:10,253017,478734092,0,1892,412,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12395/SRR12395337/SRR12395337.lite.1,SRX8893560,A108,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152582,SAMN15702934,simple,1773,Mycobacterium tuberculosis,IDR1900031180-01-01,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,92F72CD24DCB22758AC07578AC0D7016,9685FDD31048719B457ECE40384D9043
SRR12395336,2020-10-16 16:56:33,2020-08-05 13:33:10,215590,390966325,0,1813,336,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12395/SRR12395336/SRR12395336.lite.1,SRX8893561,A109,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152583,SAMN15702935,simple,1773,Mycobacterium tuberculosis,IDR1900031468-01-01,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,848CEABDDD5924EE26529A1A62EAC426,2E452EE4D63DAFEBB08DA09F7479E5C8
SRR12395335,2020-10-16 16:56:33,2020-08-05 13:33:29,218451,469907036,0,2151,404,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12395/SRR12395335/SRR12395335.lite.1,SRX8893562,A110,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152584,SAMN15702936,simple,1773,Mycobacterium tuberculosis,IDR1900031470-01-01,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,91104745B353062B2B0B85B68E134167,5FBE2C564BA165A5870E27EE5306FB4E
SRR12395333,2020-10-16 16:56:33,2020-08-05 13:33:48,243366,481784246,0,1979,414,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12395/SRR12395333/SRR12395333.lite.1,SRX8893564,A111,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152586,SAMN15702937,simple,1773,Mycobacterium tuberculosis,IDR1900031471-01-01,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,D88F530117C432680F16DF4F82F98D93,CA4ED6B20B36C864EEC2213F781908A2
SRR12395332,2020-10-16 16:56:33,2020-08-05 13:33:45,250461,498245950,0,1989,429,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12395/SRR12395332/SRR12395332.lite.1,SRX8893565,A112,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP276100,PRJNA650381,3,650381,SRS7152587,SAMN15702938,simple,1773,Mycobacterium tuberculosis,IDR1900031532-01-01,,,,,,,no,,,,,WADSWORTH CENTER,SRA1107175,,public,4D9B73D6920BDF90C385C4DBD3810038,E7499A2ABDD09CCF5BEA84BFB9250ACF
